lang,is_retweeted,full_text,created_at,hashtags,location,id,user
en,False,FRI Building is ready to shoot the Bio pic of Respected PM of INDIA Narendra Modi Ji Star cast Actor Vivek Oberoi a… https://t.co/2CGfnTNUiz,Sat Mar 02 05:39:12 +0000 2019,,"Dehradun, India",1101718576464121857,563944647
en,False,"RT @IndiaToday: ""Sangh (RSS) today can be proud of the fact that a son of India is returning to India in 48 hours due to the 'parakram' of…",Sat Mar 02 05:39:05 +0000 2019,,Pune,1101718546374115328,103535663
en,False,"RT @KhaleejMag: Sign a petition to Declare Narendra Modi as Global Terrorist - Sign the Petition! https://t.co/ETpX2HcwwA  

#Kotli #Kashmi…",Sat Mar 02 05:38:55 +0000 2019,Kotli,"North-west Frontier, Pakistan",1101718506247208960,769132217067077632
en,False,RT @GulBukhari: This is laughable https://t.co/GLN2ondefP,Sat Mar 02 05:38:54 +0000 2019,,Pakistan,1101718503399264262,1038536659640438785
en,False,"RT @barnalihalder7: #VijaySankalpBikeRally. PM 
Narendra Modi we wants you win the election..... https://t.co/1kRoM734R1",Sat Mar 02 05:38:54 +0000 2019,VijaySankalpBikeRally,,1101718501662720000,1093057547580440576
en,False,"RT @davidfrawleyved: As India under Narendra Modi develops a greater sense of national identity, purpose and strength, his opposition tries…",Sat Mar 02 05:38:54 +0000 2019,,"Mangalore, India",1101718501415358464,995700904207630336
en,False,"RT @ANI: PM Narendra Modi: A few parties, guided by Modi hatred have started hating India. No wonder, while the entire nation supports our…",Sat Mar 02 05:38:54 +0000 2019,,"Patna, India",1101718500865908737,1064418188862078976
en,False,"RT @barnalihalder7: #VijaySankalpBikeRally. PM 
Narendra Modi we wants you win the election..... https://t.co/1kRoM734R1",Sat Mar 02 05:38:42 +0000 2019,VijaySankalpBikeRally,,1101718451247144960,1100320721392168960
en,False,RT @BJPLive: Here’s how PM Narendra Modi transforming India. https://t.co/VPpYkpLdwj #BJPNewsTrack,Sat Mar 02 05:38:39 +0000 2019,BJPNewsTrack,,1101718441155674113,1093038762886479872
en,False,@MeenaDasNarayan @rohini_sgh @narendramodi What Narendra Modi did pre 2014 elections are returning with additional… https://t.co/LYmGs583xT,Sat Mar 02 05:38:38 +0000 2019,,,1101718433283129378,767062243
en,False,Why can't we just ignore these so called liberals who don't mind going against India just to harm Narendra Modi's i… https://t.co/bQS2WmMrdD,Sat Mar 02 05:38:37 +0000 2019,,India,1101718432788201472,745429420345810944
en,False,Sign a Petition to Declare Narendra Modi as International Terrorist - Sign the Petition! https://t.co/k7u5Rp9Qn3 via @Change,Sat Mar 02 05:38:22 +0000 2019,,KOLACHI PAKISTAN,1101718369114427392,1069795652
en,False,"This is a big kutniti victory with Pakistan, we salute PM Narendra Modi ✊✌🙏💪",Sat Mar 02 05:38:20 +0000 2019,,"Mumbai, India",1101718359945576453,1274623027
en,False,"RT @mmkhan582: Modi the psychopath, killer of his own people in Indian Gujrat &amp; Pulwama is fit to be called a Global Terrorist. 
Sign a Pet…",Sat Mar 02 05:38:17 +0000 2019,,,1101718345760559104,1078593618305269763
en,False,RT @IndianExpress: The Prime Minister said the country will no longer be “helpless” against terror and that a ‘New India’ will pay back ter…,Sat Mar 02 05:38:15 +0000 2019,,Pune,1101718338617688069,103535663
en,False,RT @surjitbhalla: Economists world over have talked about the elusive nature of inclusive growth - @TVMohandasPai documents how @narendramo…,Sat Mar 02 05:38:15 +0000 2019,,,1101718336595869696,58964819
en,False,"RT @barnalihalder7: #VijaySankalpBikeRally. PM 
Narendra Modi we wants you win the election..... https://t.co/1kRoM734R1",Sat Mar 02 05:38:14 +0000 2019,VijaySankalpBikeRally,,1101718334406483969,1096679417009471488
en,False,Sign a Petition to Declare Narendra Modi as International Terrorist - Sign the Petition! https://t.co/YZD2jv8mYR via @Change,Sat Mar 02 05:38:13 +0000 2019,,"North-west Frontier, Pakistan",1101718329952256000,769132217067077632
en,False,"Wife of an Indian Army officer has a message for PM Narendra Modi, BJP a... https://t.co/CfbkBDOFdq via @YouTube https://t.co/uGPYztwZaF",Sat Mar 02 05:38:13 +0000 2019,,Madhya Pradesh & Jharkhand,1101718328110768128,997080360805543937
en,False,"RT @ANI: Congress President Rahul Gandhi in Mumbai, earlier today: I challenge Narendra Modi ji to debate me on corruption. He doesn't acce…",Sat Mar 02 05:38:05 +0000 2019,,,1101718295919489024,1093071833903951873
en,False,RT @surjitbhalla: Economists world over have talked about the elusive nature of inclusive growth - @TVMohandasPai documents how @narendramo…,Sat Mar 02 05:38:04 +0000 2019,,Delhi NCR,1101718294149521410,1565949176
en,False,"RT @bjptarunchugh: In the presence of @BJP4India President sh.@AmitShah ji , Organization Secretary sh.@Ramlal ji, Cabinet Minister Sh.@rsp…",Sat Mar 02 05:38:02 +0000 2019,,,1101718284859105280,858293387241283584
en,False,"#ModiHainToMumkinHai
#SankalpRally
@ We support to narendra modi",Sat Mar 02 05:38:02 +0000 2019,ModiHainToMumkinHai,,1101718283533860864,1095240829499854848
en,False,"PM Narendra Modi says over 1.1 crore farmers have got Kisan scheme payout 
https://t.co/bYwiallovC

via NaMo App https://t.co/P641xEvByU",Sat Mar 02 05:37:53 +0000 2019,,,1101718246539980802,1016621980710100992
en,False,"RT @barnalihalder7: #VijaySankalpBikeRally. PM 
Narendra Modi we wants you win the election..... https://t.co/1kRoM734R1",Sat Mar 02 05:37:49 +0000 2019,VijaySankalpBikeRally,,1101718228592541696,1096676886040592384
en,False,"RT @DailyO_: Priyanka, interrupted? How the #IAFairstrike has blunted the Congress' ‘Brahmastra’ | @rasheedkidwai | https://t.co/fwYa0HCLDx…",Sat Mar 02 05:37:47 +0000 2019,IAFairstrike,India ,1101718223098183680,1034434062793035777
en,False,"RT @cskkanu: @PMOIndia
@HMOIndia
@DrGPradhan
Sir
Pl take legal action against such #FeministMafia
#FeminismIsCancer
#PulwamaTerrorAttack

h…",Sat Mar 02 05:37:47 +0000 2019,FeministMafia,,1101718222414462976,4320603754
en,False,RT @FinancialXpress: Opinion by @TVMohandasPai | The @narendramodi government has done more than any other government in the recent past to…,Sat Mar 02 05:37:47 +0000 2019,,,1101718220518707200,624046964
en,False,RT @surjitbhalla: Economists world over have talked about the elusive nature of inclusive growth - @TVMohandasPai documents how @narendramo…,Sat Mar 02 05:37:42 +0000 2019,,,1101718198779629568,4366154414
en,False,"RT @davidfrawleyved: As India under Narendra Modi develops a greater sense of national identity, purpose and strength, his opposition tries…",Sat Mar 02 05:37:40 +0000 2019,,India,1101718193318461440,120752353
en,False,"RT @barnalihalder7: #VijaySankalpBikeRally. PM 
Narendra Modi we wants you win the election..... https://t.co/1kRoM734R1",Sat Mar 02 05:37:36 +0000 2019,VijaySankalpBikeRally,,1101718176436379648,1093405536815525888
en,False,RT @FinancialXpress: Opinion by @TVMohandasPai | The @narendramodi government has done more than any other government in the recent past to…,Sat Mar 02 05:37:33 +0000 2019,,"Delhi, India",1101718160955207680,1017705620529610753
en,False,RT @BnBagul: How poor knowledge of a person like PM Narendra Modi. Either he must not have knowledge that first #DefenceMinister was #Indir…,Sat Mar 02 05:37:30 +0000 2019,DefenceMinister,,1101718149320400896,4911928789
en,False,"RT @mallucomrade: Last seen at the Parliament, lying to save her boss Narendra Modi. 

Please inform the nearest police station if you see…",Sat Mar 02 05:37:28 +0000 2019,,India,1101718143146344449,428252014
en,False,RT @surjitbhalla: Economists world over have talked about the elusive nature of inclusive growth - @TVMohandasPai documents how @narendramo…,Sat Mar 02 05:37:27 +0000 2019,,Mumbai,1101718136435421184,715977812
en,False,@KhaleejMag Narendra modi is just destroying terrorism. If you are not a terrorist dont worry,Sat Mar 02 05:37:25 +0000 2019,,"Mumbai, Maharashtra",1101718128831037442,386980113
en,False,RT @davidfrawleyved: Let us also acknowledge the role of India's powerful women in Narendra Modi's stronger and more skillful engagement wi…,Sat Mar 02 05:37:25 +0000 2019,,"Pune, India",1101718128483069952,779151484701122560
en,False,On narendra modi a great person and dawpament Indian centuries https://t.co/eW0aT2iaEM,Sat Mar 02 05:37:21 +0000 2019,,Bki,1101718112846602240,1101312011202289665
en,False,Dont debate!Dont tweet.Don’t just say what Nationalism is!! Show it!! And If you want to come 2nd then follow Sir N… https://t.co/7mtTH6phvo,Sat Mar 02 05:37:21 +0000 2019,,,1101718111462572032,759993799
en,False,RT @davidfrawleyved: Let us also acknowledge the role of India's powerful women in Narendra Modi's stronger and more skillful engagement wi…,Sat Mar 02 05:37:18 +0000 2019,,"Basel-City, Switzerland",1101718100397809664,110118181
en,False,RT @FinancialXpress: Opinion by @TVMohandasPai | The @narendramodi government has done more than any other government in the recent past to…,Sat Mar 02 05:37:18 +0000 2019,,,1101718100121186305,3295122277
en,False,"RT @davidfrawleyved: Strange how for sections of India's media Imran Khan is a hero for following diplomatic norms on pilot release, though…",Sat Mar 02 05:37:17 +0000 2019,,"Lucknow, India",1101718095238856705,2499363252
en,False,"RT @ANI: Congress President Rahul Gandhi in Mumbai, earlier today: I challenge Narendra Modi ji to debate me on corruption. He doesn't acce…",Sat Mar 02 05:37:11 +0000 2019,,Chennai,1101718068164624385,1099996841087688704
en,False,"RT @mmkhan582: Modi the psychopath, killer of his own people in Indian Gujrat &amp; Pulwama is fit to be called a Global Terrorist. 
Sign a Pet…",Sat Mar 02 05:37:06 +0000 2019,,Manama Bahrain,1101718050796171264,228306027
en,False,RT @rupagulab: Narendra Modi whines about “Modi hatred” without a second of introspection. Has he no clue at all why we have nothing but co…,Sat Mar 02 05:37:03 +0000 2019,,New Delhi,1101718034643906560,46060722
en,False,"PM Narendra Modi says over 1.1 crore farmers have got Kisan scheme payout 
https://t.co/bYwiallovC

via NaMo App https://t.co/o0EP5YnLdY",Sat Mar 02 05:37:02 +0000 2019,,,1101718032043323393,1016621980710100992
en,False,"RT @CPIMSTATEDELHI: Don’t give Thiruvananthapuram airport to Gautam Adani, Kerala CM tells Narendra Modi https://t.co/eWWGLs7auz",Sat Mar 02 05:37:01 +0000 2019,,"Agartala,Tripura,India",1101718027869990914,912728824235704320
en,False,"RT @davidfrawleyved: As India under Narendra Modi develops a greater sense of national identity, purpose and strength, his opposition tries…",Sat Mar 02 05:36:58 +0000 2019,,"Delhi, India",1101718015803052032,1635019874
en,False,"RT @barnalihalder7: #VijaySankalpBikeRally. PM 
Narendra Modi we wants you win the election..... https://t.co/1kRoM734R1",Sat Mar 02 05:36:55 +0000 2019,VijaySankalpBikeRally,,1101718001798135808,1095560305352962048
en,False,@Outlookindia @RahulGandhi @INCIndia Prime Minister Narendra Modi desperate only for re-election: Randeep Surjewala… https://t.co/HByOvzL0Md,Sat Mar 02 05:36:53 +0000 2019,,India,1101717994084945921,805469390648922113
en,False,RT @JSPShatagniTeam: @IndiaToday PawanKalyan clarified that he was just referring to speculations among political circles which he got to k…,Sat Mar 02 05:36:52 +0000 2019,,INDIAN,1101717988376379392,414696992
en,False,"RT @KhaleejMag: Sign a petition to Declare Narendra Modi as Global Terrorist - Sign the Petition! https://t.co/ETpX2HcwwA  

#Kotli #Kashmi…",Sat Mar 02 05:36:51 +0000 2019,Kotli,,1101717986279342081,491405559
en,False,RT @FinancialXpress: Opinion by @TVMohandasPai | The @narendramodi government has done more than any other government in the recent past to…,Sat Mar 02 05:36:47 +0000 2019,,Mumbai India,1101717968642203648,444426459
en,False,"RT @CTRavi_BJP: From the gloom of the UPA-2 era which saw huge corruption and massive economic underperformance, the NDA under PM @narendra…",Sat Mar 02 05:36:42 +0000 2019,,Mumbai,1101717947914043392,329846055
en,False,"RT @dinesh_chawla: #Mera Booth Sabse Mazboot

India won't stop at any cost, we will fight, win and grow as one.

~ Prime Minister @narendra…",Sat Mar 02 05:36:39 +0000 2019,Mera,,1101717935343702016,1092818017065594881
en,False,"RT @AyeshaAgenda: He was once declared a terrorist by the US for being the driving force behind the Gujrat Riots, it’s time he meets his fa…",Sat Mar 02 05:36:39 +0000 2019,,"Peshawar, Pakistan",1101717934471299072,3415067592
en,False,RT @davidfrawleyved: Why do the leaders of the opposition who hurl wild allegations and promote conspiracy theories against Narendra Modi w…,Sat Mar 02 05:36:37 +0000 2019,,"Basel-City, Switzerland",1101717927147913218,110118181
en,False,"RT @khanumarfa: Proved again :
Peace will have more appeal and currency than war.  
Narendra Modi loses this round. 
India wins ✌🏽",Sat Mar 02 05:36:37 +0000 2019,,New Delhi,1101717926023852032,1551790339
en,False,"RT @davidfrawleyved: As India under Narendra Modi develops a greater sense of national identity, purpose and strength, his opposition tries…",Sat Mar 02 05:36:34 +0000 2019,,West Bengal/ Port Blair,1101717914502090752,2790696471
en,False,RT @surjitbhalla: Economists world over have talked about the elusive nature of inclusive growth - @TVMohandasPai documents how @narendramo…,Sat Mar 02 05:36:31 +0000 2019,,"Bengaluru, India",1101717901101408256,246302879
en,False,"RT @ANI: Congress President Rahul Gandhi in Mumbai, earlier today: I challenge Narendra Modi ji to debate me on corruption. He doesn't acce…",Sat Mar 02 05:36:29 +0000 2019,,"Dubai, United Arab Emirates",1101717894151503872,302742328
en,False,"RT @davidfrawleyved: As India under Narendra Modi develops a greater sense of national identity, purpose and strength, his opposition tries…",Sat Mar 02 05:36:24 +0000 2019,,,1101717872173244416,2374114280
en,False,"RT @davidfrawleyved: As India under Narendra Modi develops a greater sense of national identity, purpose and strength, his opposition tries…",Sat Mar 02 05:36:23 +0000 2019,,"Jaipur, India",1101717870734729216,1021317564
en,False,"RT @TheQuint: BS Yeddyurappa said, ""the pilot was released because a warning was issued to Pakistan by the PM of dire consequences if he wa…",Sat Mar 02 05:36:16 +0000 2019,,"Bengaluru, India",1101717838761349120,881696062909460480
en,False,RT @davidfrawleyved: Let us also acknowledge the role of India's powerful women in Narendra Modi's stronger and more skillful engagement wi…,Sat Mar 02 05:36:08 +0000 2019,,,1101717805114757120,1957580298
en,False,"RT @barnalihalder7: #VijaySankalpBikeRally. PM 
Narendra Modi we wants you win the election..... https://t.co/1kRoM734R1",Sat Mar 02 05:36:01 +0000 2019,VijaySankalpBikeRally,,1101717776824074240,1093007470086184962
en,False,RT @ttindia: Congress bluntly told Prime Minister Narendra Modi that there are times in a nation’s life that are not suited to politicking…,Sat Mar 02 05:35:55 +0000 2019,,"New Delhi, India",1101717751230418944,952052686521683968
en,False,Sign a Petition to Declare Narendra Modi as International Terrorist - Sign the Petition! https://t.co/95XyPnwUtv via @Change,Sat Mar 02 05:35:54 +0000 2019,,Pakistan,1101717746411286528,550066894
en,False,"RT @VishweshwarBhat: Congress President Rahul Gandhi in Mumbai : 

I challenge Narendra Modi ji to debate me on corruption. He doesn't acce…",Sat Mar 02 05:35:50 +0000 2019,,Banglore  India,1101717731517186050,1538417989
en,False,"RT @ANI: Congress President Rahul Gandhi in Mumbai, earlier today: I challenge Narendra Modi ji to debate me on corruption. He doesn't acce…",Sat Mar 02 05:35:49 +0000 2019,,,1101717727167696897,68350919
en,False,"RT @ANI: Congress President Rahul Gandhi in Mumbai, earlier today: I challenge Narendra Modi ji to debate me on corruption. He doesn't acce…",Sat Mar 02 05:35:46 +0000 2019,,"New Delhi, Delhi",1101717713750233089,3004785390
en,False,"RT @davidfrawleyved: As India under Narendra Modi develops a greater sense of national identity, purpose and strength, his opposition tries…",Sat Mar 02 05:35:41 +0000 2019,,,1101717692388524032,2711063053
en,False,RT @surjitbhalla: Economists world over have talked about the elusive nature of inclusive growth - @TVMohandasPai documents how @narendramo…,Sat Mar 02 05:35:40 +0000 2019,,Hyderabad,1101717689016303617,44346105
en,False,BJP nominates Narendra Modi for Nobel Peace Prize https://t.co/igq81q3EVc,Sat Mar 02 05:35:39 +0000 2019,,,1101717683157061632,1070762620255387648
en,False,"RT @davidfrawleyved: As India under Narendra Modi develops a greater sense of national identity, purpose and strength, his opposition tries…",Sat Mar 02 05:35:38 +0000 2019,,India,1101717680858443776,203833431
en,False,RT @abrar_kureshy: Sign a Petition to Declare Narendra Modi as International Terrorist - Sign the Petition! https://t.co/vgu8zFOxeU via @Ch…,Sat Mar 02 05:35:38 +0000 2019,,Pakistan,1101717678333612032,98127444
en,False,"RT @SeharShinwari: #Kotli #GoBackModi
#AzadKashmir
Sign a Petition to Declare Narendra Modi as International Terrorist - Sign the Petition!…",Sat Mar 02 05:35:30 +0000 2019,Kotli,Riyadh,1101717646276481025,3252341329
en,False,"RT @gssjodhpur: India won't stop at any cost, we will fight, win and grow as one: Prime Minister Narendra Modi 
 https://t.co/vw63N4EtO8 ht…",Sat Mar 02 05:35:28 +0000 2019,,"Jaipur, India",1101717639985020928,1094928704277487617
en,False,"RT @MousamiSingh1: One EXTRAORDINARY story of India's two bravehearts.

Wing commander  ABHINANDAN who hit down enemy's F16 with much infer…",Sat Mar 02 05:35:27 +0000 2019,,,1101717635626987520,1013464962487017473
en,False,"Here’s how PM Narendra Modi transforming India
https://t.co/30IwyPznwp👇🙏👍 https://t.co/hVh9zpbZ4h",Sat Mar 02 05:35:27 +0000 2019,,🇨🇮India🇨🇮,1101717634507247616,1080555629977264128
en,False,"RT @davidfrawleyved: As India under Narendra Modi develops a greater sense of national identity, purpose and strength, his opposition tries…",Sat Mar 02 05:35:26 +0000 2019,,"Melbourne, Victoria",1101717628635103232,99163445
en,False,"Modi the psychopath, killer of his own people in Indian Gujrat &amp; Pulwama is fit to be called a Global Terrorist. 
S… https://t.co/s3mnEidnLC",Sat Mar 02 05:35:25 +0000 2019,,"Lahore, Pakistan",1101717626903035904,2748217791
en,False,RT @surjitbhalla: Economists world over have talked about the elusive nature of inclusive growth - @TVMohandasPai documents how @narendramo…,Sat Mar 02 05:35:21 +0000 2019,,"Cupertino, CA",1101717608968052736,15388411
en,False,"From Butcher of Gujrat to Global Terrorist,Political Face of Extremest RSS #Modi is killing unarmed Civilian Kashmi… https://t.co/SxAfpICLJ8",Sat Mar 02 05:35:17 +0000 2019,Modi,", نیا پاکستان",1101717593252089856,164392646
en,False,RT @surjitbhalla: Economists world over have talked about the elusive nature of inclusive growth - @TVMohandasPai documents how @narendramo…,Sat Mar 02 05:35:15 +0000 2019,,,1101717583542120448,984524387909976064
en,False,"RT @KhaleejMag: Sign a petition to Declare Narendra Modi as Global Terrorist - Sign the Petition! https://t.co/ETpX2HcwwA  

#Kotli #Kashmi…",Sat Mar 02 05:35:07 +0000 2019,Kotli,Rawalpindi ,1101717552043118592,1574644682
en,False,RT @pinakishillong: BBC News - Narendra Modi v Imran Khan: Who won the war of perception? https://t.co/ZjRhnf5Rq6,Sat Mar 02 05:35:03 +0000 2019,,India,1101717531276898304,50718742
en,False,RT @FinancialXpress: Opinion by @TVMohandasPai | The @narendramodi government has done more than any other government in the recent past to…,Sat Mar 02 05:35:02 +0000 2019,,"Chennai, India",1101717528793899009,2795492000
en,False,"RT @congress_: Narendra Modi is the most selfish Prime Minister India has ever seen. 
Only a selfish PM will install a man with serious cri…",Sat Mar 02 05:35:01 +0000 2019,,"MANIPUR,INDIA",1101717526017261568,1100554281042599937
en,False,RT @surjitbhalla: Economists world over have talked about the elusive nature of inclusive growth - @TVMohandasPai documents how @narendramo…,Sat Mar 02 05:35:01 +0000 2019,,,1101717525434257413,292815230
en,False,"Din Taufik Venchar, the name of Pannoy Roy’s father. His wife Radhika’s real name is Rahila . A dartboard has been… https://t.co/Nk2Lft941I",Sat Mar 02 05:34:58 +0000 2019,,USA,1101717511043715072,46814773
en,False,"RT @khanumarfa: Proved again :
Peace will have more appeal and currency than war.  
Narendra Modi loses this round. 
India wins ✌🏽",Sat Mar 02 05:34:56 +0000 2019,,,1101717504949272576,2170862965
en,False,"RT @khanumarfa: Proved again :
Peace will have more appeal and currency than war.  
Narendra Modi loses this round. 
India wins ✌🏽",Sat Mar 02 05:34:56 +0000 2019,,"Bengaluru, India",1101717502357168129,2489175402
en,False,"RT @davidfrawleyved: As India under Narendra Modi develops a greater sense of national identity, purpose and strength, his opposition tries…",Sat Mar 02 05:34:48 +0000 2019,,"New Delhi, India",1101717471504056320,1007686540716224512
en,False,"RT @khanumarfa: Proved again :
Peace will have more appeal and currency than war.  
Narendra Modi loses this round. 
India wins ✌🏽",Sat Mar 02 05:34:46 +0000 2019,,India,1101717462045712385,123111325
en,False,"Kashmir problem was created by Jawaharlal Nehru &amp; will be solved by Narendra Modi.
#ModiHaiToMumkinHai 
@rssurjewala https://t.co/pIALSjf0dQ",Sat Mar 02 05:34:46 +0000 2019,ModiHaiToMumkinHai,"UP,HP,J&K,WB,MP,UK,ArP,भारत",1101717461018251267,384898536
en,False,"RT @MousamiSingh1: One EXTRAORDINARY story of India's two bravehearts.

Wing commander  ABHINANDAN who hit down enemy's F16 with much infer…",Sat Mar 02 05:34:43 +0000 2019,,New Delhi,1101717448867434496,2430041162
en,False,@narendramodi I support Mr Narendra Modi's work. It's really that Modi Ji is not only PM he is our God,Sat Mar 02 05:34:42 +0000 2019,,,1101717444240990208,1101543434983075840
en,False,Slamming Prime Minister Narendra Modi for criticising the Congress despite talking about the need for unity after t… https://t.co/LYtTcgCRaL,Sat Mar 02 05:34:41 +0000 2019,,Hyderabad,1101717441040736256,1874798778
en,False,"RT @davidfrawleyved: As India under Narendra Modi develops a greater sense of national identity, purpose and strength, his opposition tries…",Sat Mar 02 05:34:34 +0000 2019,,,1101717411861090304,907429221076680704
en,False,RT @surjitbhalla: Economists world over have talked about the elusive nature of inclusive growth - @TVMohandasPai documents how @narendramo…,Sat Mar 02 05:34:34 +0000 2019,,,1101717410510450688,2467418930
en,False,"RT @Kaalateetham: Here's how PM Narendra Modi transforming India - The Financial Express by @TVMohandasPai

Do read &amp; spread the word https…",Sat Mar 02 05:34:27 +0000 2019,,Hindusthan,1101717381787734016,1090174998306742272
en,False,RT @surjitbhalla: Economists world over have talked about the elusive nature of inclusive growth - @TVMohandasPai documents how @narendramo…,Sat Mar 02 05:34:26 +0000 2019,,भारत,1101717376113012737,72764179
en,False,"RT @SmitaCh04526933: Bachha mange godi, Desh mange modi
Hats off to our honourable prime minister Shri Narendra Damodardas Modi who always…",Sat Mar 02 05:34:24 +0000 2019,,"Jamshedpur, India",1101717370068967424,1095646765628284929
en,False,"RT @RHCJO: His Majesty King Abdullah II, in phone calls with #India Prime Minister Narendra Modi and #Pakistan Prime Minister Imran Khan, d…",Sat Mar 02 05:34:24 +0000 2019,India,المملكة العربية السعودية,1101717369217536000,3003531218
en,False,RT @surjitbhalla: Economists world over have talked about the elusive nature of inclusive growth - @TVMohandasPai documents how @narendramo…,Sat Mar 02 05:34:24 +0000 2019,,Mumbai,1101717368940593152,136693171
en,False,"RT @mdbaid: Difference between @narendramodi  &amp; @RahulGandhi, one can do anything for ""votes"", while other for d ""Nation"".

Rahulji has dir…",Sat Mar 02 05:34:24 +0000 2019,,,1101717368470790147,1081133812023681024
en,False,"RT @congress_: PM Narendra Modi demonetised 86% of the Indian currency that was in circulation on 9th November 2016. Since 
then, the Doval…",Sat Mar 02 05:34:22 +0000 2019,,"MANIPUR,INDIA",1101717362628190209,1100554281042599937
en,False,"@rssurjewala Kashmir problem was created by Jawaharlal Nehru &amp; will be solved by Narendra Modi.
#ModiHaiToMumkinHai",Sat Mar 02 05:34:22 +0000 2019,ModiHaiToMumkinHai,"UP,HP,J&K,WB,MP,UK,ArP,भारत",1101717362045276160,384898536
en,False,"RT @thewire_in: Hasmukh Adhia, a 1981-batch IAS officer of Gujarat cadre who was known to be close to Prime Minister Narendra Modi, retired…",Sat Mar 02 05:34:22 +0000 2019,,Disillusionment,1101717360342417408,15552750
en,False,"RT @barnalihalder7: #VijaySankalpBikeRally. PM 
Narendra Modi we wants you win the election..... https://t.co/1kRoM734R1",Sat Mar 02 05:34:19 +0000 2019,VijaySankalpBikeRally,"Agartala, India",1101717346836594688,1093464001764241408
en,False,"RT @yuvadesh: He should be booked for lot of things.  #Chowkidarchorhai
https://t.co/0W7Iq8KB2v",Sat Mar 02 05:34:18 +0000 2019,Chowkidarchorhai,India,1101717343355441153,3134550840
en,False,"RT @barnalihalder7: #VijaySankalpBikeRally. PM 
Narendra Modi we wants you win the election..... https://t.co/1kRoM734R1",Sat Mar 02 05:34:16 +0000 2019,VijaySankalpBikeRally,"Tripura, India",1101717334199218176,1093403884024807424
en,False,"RT @barnalihalder7: #VijaySankalpBikeRally. PM 
Narendra Modi we wants you win the election..... https://t.co/1kRoM734R1",Sat Mar 02 05:34:11 +0000 2019,VijaySankalpBikeRally,"Agartala, India",1101717315563880448,1093402195037286400
en,False,RT @surjitbhalla: Economists world over have talked about the elusive nature of inclusive growth - @TVMohandasPai documents how @narendramo…,Sat Mar 02 05:34:07 +0000 2019,,India,1101717296408551424,174749773
en,False,"RT @davidfrawleyved: As India under Narendra Modi develops a greater sense of national identity, purpose and strength, his opposition tries…",Sat Mar 02 05:34:06 +0000 2019,,"New Delhi, India",1101717295557013504,845550724482162688
en,False,"RT @VishweshwarBhat: Congress President Rahul Gandhi in Mumbai : 

I challenge Narendra Modi ji to debate me on corruption. He doesn't acce…",Sat Mar 02 05:34:01 +0000 2019,,India,1101717273981575169,1871143231
en,False,RT @kukk44: @SimmiAhuja_ @PMOIndia @INCIndia Adani Group’s revenue increased 20 times in a span of 12 years from Rs.3741 crore in 2002-03 t…,Sat Mar 02 05:34:01 +0000 2019,,India,1101717271985250305,937947201694601217
en,False,"RT @davidfrawleyved: As India under Narendra Modi develops a greater sense of national identity, purpose and strength, his opposition tries…",Sat Mar 02 05:33:59 +0000 2019,,"Bharat, UK. ",1101717263974060032,1086630083329224704
en,False,RT @davidfrawleyved: Let us also acknowledge the role of India's powerful women in Narendra Modi's stronger and more skillful engagement wi…,Sat Mar 02 05:33:55 +0000 2019,,Bangalore ,1101717249738465280,1053962336510201858
en,False,"Narendra Modi, a man with a massacre on his hands, is not the reasonable choice for India | Aditya Chakrabortty https://t.co/JolEA7ih39",Sat Mar 02 05:33:55 +0000 2019,,,1101717246488047616,3155868622
en,False,RT @surjitbhalla: Economists world over have talked about the elusive nature of inclusive growth - @TVMohandasPai documents how @narendramo…,Sat Mar 02 05:33:51 +0000 2019,,"New Delhi, India",1101717229987553280,3040691818
en,False,"RT @davidfrawleyved: As India under Narendra Modi develops a greater sense of national identity, purpose and strength, his opposition tries…",Sat Mar 02 05:33:50 +0000 2019,,"Bengaluru, India",1101717228372680705,922054155627151360
en,False,Here's how PM Narendra Modi transforming India - @TVMohandasPai in The Financial Express https://t.co/TITlGdFOyy,Sat Mar 02 05:33:50 +0000 2019,,"Illinois, USA",1101717227382951937,41885310
en,False,RT @FinancialXpress: Opinion by @TVMohandasPai | The @narendramodi government has done more than any other government in the recent past to…,Sat Mar 02 05:33:50 +0000 2019,,"New Delhi, India",1101717227114381312,153958086
en,False,RT @surjitbhalla: Economists world over have talked about the elusive nature of inclusive growth - @TVMohandasPai documents how @narendramo…,Sat Mar 02 05:33:36 +0000 2019,,"New Delhi, India",1101717167408594945,986517220355461120
en,False,RT @AmitShah: It is a great opportunity to share your feedback with Prime Minister Shri @narendramodi on various issues relating to our con…,Sat Mar 02 05:33:34 +0000 2019,,,1101717158696902656,1093412620051202049
en,False,"RT @barnalihalder7: #VijaySankalpBikeRally. PM 
Narendra Modi we wants you win the election..... https://t.co/1kRoM734R1",Sat Mar 02 05:33:28 +0000 2019,VijaySankalpBikeRally,,1101717133216497664,1089369120833859584
en,False,"RT @newsclickin: &lt;p&gt;New GDP numbers show #TheDeep agrarian crisis and an economy in doldrums, while unemployment continues to grow.&lt;/p&gt;   h…",Sat Mar 02 05:33:27 +0000 2019,TheDeep,"Agartala,Tripura,India",1101717131861712896,912728824235704320
en,False,@PMOIndia India loves and likes Narendra modi sir its not about any politician party bjp or congress whatever. You… https://t.co/GejDz4oWBx,Sat Mar 02 05:33:23 +0000 2019,,,1101717113637466117,1097349122523185152
